bit_length,semiprime,lattice_dimension,precision_parameter,smoothness_bound,sr_pairs,ground_truth_sr_pairs
50,943409941105043,17,4,289,1,1
50,709721326013191,17,4,289,0,0
50,665311333621391,17,4,289,1,2
50,685899961132219,17,4,289,1,2
50,686497667973913,17,4,289,1,1
50,709695998082983,17,4,289,3,6
50,960674831755193,17,4,289,0,0
50,776513959598711,17,4,289,1,1
50,717785019351251,17,4,289,0,6
50,718514939726239,17,4,289,2,8
50,616467959491777,17,4,289,1,4
50,563736108595937,17,4,289,0,0
50,804745278932191,17,4,289,0,2
50,617644723814081,17,4,289,0,1
50,841590198265447,17,4,289,1,3
50,891113902200001,17,4,289,1,1
50,628885033301753,17,4,289,0,0
50,755278484301049,17,4,289,1,3
50,787101686491369,17,4,289,0,1
50,617920915848451,17,4,289,4,4
50,955811246139437,17,4,289,4,17
50,653744143251571,17,4,289,0,1
50,776978414456749,17,4,289,3,4
50,1036842904872893,17,4,289,0,0
50,622777037742059,17,4,289,0,0
50,639982627711549,17,4,289,0,1
50,775980936764771,17,4,289,5,7
50,577094510419409,17,4,289,0,0
50,651863414789891,17,4,289,1,1
50,781568156285281,17,4,289,1,3
50,658086640665659,17,4,289,8,12
50,1019165156278337,17,4,289,2,4
50,975545490421499,17,4,289,0,0
50,675756341334923,17,4,289,1,3
50,797867825770469,17,4,289,6,15
50,687994896507103,17,4,289,4,15
50,862639716858979,17,4,289,4,6
50,748295974760933,17,4,289,0,1
50,597945760482937,17,4,289,1,2
50,1048651144344071,17,4,289,0,0
50,693980844375673,17,4,289,3,3
50,741431692389163,17,4,289,2,6
50,932283736079401,17,4,289,0,2
50,872999953428413,17,4,289,4,10
50,894015394393337,17,4,289,0,2
50,600348884875471,17,4,289,0,0
50,774351080588387,17,4,289,3,3
50,721347002002411,17,4,289,3,7
50,737054138139653,17,4,289,1,2
50,832389749173709,17,4,289,4,17
50,961719960616117,17,4,289,0,1
50,690871056306407,17,4,289,0,0
50,950127628477771,17,4,289,3,4
50,807682574352847,17,4,289,1,1
50,742754341743551,17,4,289,2,7
50,715108055544017,17,4,289,1,3
50,694946177335331,17,4,289,0,0
50,728998327099429,17,4,289,0,3
50,565394883886561,17,4,289,2,6
50,635115359204701,17,4,289,2,7
50,763591802756291,17,4,289,1,5
50,728061762826579,17,4,289,0,1
50,565595783645281,17,4,289,0,0
50,686594703892187,17,4,289,0,0
50,1047949530091441,17,4,289,0,4
50,579371368199093,17,4,289,2,7
50,735664992470251,17,4,289,1,4
50,641307443831597,17,4,289,0,2
50,968898369288541,17,4,289,4,11
50,597567179279897,17,4,289,3,9
50,598536736153537,17,4,289,1,3
50,849436397262773,17,4,289,6,16
50,592569991494643,17,4,289,14,30
50,677266023551647,17,4,289,2,5
50,596475100699279,17,4,289,2,4
50,656319823930003,17,4,289,0,0
50,687693287170963,17,4,289,2,4
50,626362667370547,17,4,289,0,3
50,1050722762268467,17,4,289,8,12
50,606828230173303,17,4,289,3,5
50,837154275087929,17,4,289,0,5
50,661762015882477,17,4,289,2,4
50,643211495136373,17,4,289,1,1
50,679330284275057,17,4,289,0,1
50,679716298146427,17,4,289,3,7
50,898665680523139,17,4,289,1,6
50,830887353995723,17,4,289,1,1
50,664367621843113,17,4,289,1,2
50,614522360009039,17,4,289,0,0
50,925484756122361,17,4,289,2,3
50,840374894086457,17,4,289,0,5
50,579652338031531,17,4,289,7,20
50,814028491314427,17,4,289,0,1
50,824485438881331,17,4,289,0,0
50,577284568343983,17,4,289,0,0
50,783952353792793,17,4,289,4,7
50,569197174069037,17,4,289,0,1
50,568904594634851,17,4,289,2,3
50,893896990539967,17,4,289,7,10
50,862412380687951,17,4,289,2,5
50,692743276829189,17,4,289,2,6
50,600214234186487,17,4,289,0,2
50,711987132454817,17,4,289,0,1
50,827971784738419,17,4,289,7,9
50,563454845673971,17,4,289,2,2
50,670550317414643,17,4,289,0,3
50,944743172068447,17,4,289,6,9
50,750371342296987,17,4,289,0,0
50,856140338722553,17,4,289,1,3
50,812103374547383,17,4,289,3,3
50,712506770995549,17,4,289,0,1
50,1102359033968909,17,4,289,3,9
50,740650321127891,17,4,289,2,7
50,708886345989911,17,4,289,2,8
50,798565379960617,17,4,289,0,2
50,619310756253769,17,4,289,6,8
50,1044057091674197,17,4,289,4,6
50,759717032122163,17,4,289,0,0
50,654434648623733,17,4,289,0,0
50,773178981668309,17,4,289,2,3
50,805645079110657,17,4,289,5,12
50,768906846506597,17,4,289,0,0
50,777487296322267,17,4,289,2,10
50,613094781927961,17,4,289,0,2
50,674262093035891,17,4,289,4,11
50,940051594754981,17,4,289,3,4
50,1008510897693983,17,4,289,0,1
50,725128046783143,17,4,289,0,3
50,994714051713163,17,4,289,2,9
50,709089307735841,17,4,289,3,4
50,652744814510881,17,4,289,3,10
50,676418390778629,17,4,289,0,0
50,638896610539529,17,4,289,3,13
60,661085407906741927,20,4,400,0,2
60,813677141149396999,20,4,400,0,2
60,617843841053827097,20,4,400,0,0
60,633673253642951773,20,4,400,0,5
60,885320953334652893,20,4,400,0,1
60,744815413935232447,20,4,400,0,5
60,937163668902236033,20,4,400,0,7
60,754360284372705163,20,4,400,0,0
60,706269605234905879,20,4,400,0,2
60,686846448052529591,20,4,400,1,3
60,744952570734618853,20,4,400,0,1
60,710782251730843337,20,4,400,1,3
60,661350528281770207,20,4,400,0,3
60,862946811267018619,20,4,400,0,1
60,796781725647190609,20,4,400,0,0
60,1128117757120696577,20,4,400,2,8
60,633122114745842927,20,4,400,0,3
60,1019121584952808763,20,4,400,1,5
60,765278843507325359,20,4,400,0,0
60,633952480280773513,20,4,400,0,1
60,832617894832568563,20,4,400,2,6
60,648508948744494287,20,4,400,1,2
60,729614226676903759,20,4,400,1,2
60,638457329414495957,20,4,400,0,2
60,590778120122789279,20,4,400,0,0
60,788609175640531019,20,4,400,0,3
60,613680735842184137,20,4,400,0,0
60,758654617940748401,20,4,400,0,2
60,671636352097533503,20,4,400,1,3
60,664591056173054839,20,4,400,0,3
60,819215949378452623,20,4,400,2,6
60,686902788598418659,20,4,400,1,1
60,603178025538556339,20,4,400,0,0
60,1102627263005674349,20,4,400,0,6
60,892056421049610107,20,4,400,1,2
60,673576184056856347,20,4,400,0,0
60,857769672719963041,20,4,400,2,4
60,829331724159426847,20,4,400,2,15
60,705363834369743041,20,4,400,0,0
60,787249266743673791,20,4,400,0,5
60,601870786735317809,20,4,400,0,0
60,587441177878827463,20,4,400,0,0
60,596997271366897147,20,4,400,0,0
60,836486009159245097,20,4,400,0,2
60,618858090194763737,20,4,400,0,0
60,761527256722012763,20,4,400,0,1
60,597286159604911199,20,4,400,0,0
60,1079583288779189683,20,4,400,0,1
60,911547543487515007,20,4,400,2,12
60,782264821040495963,20,4,400,0,5
60,655715883913871531,20,4,400,0,0
60,655703281549807571,20,4,400,0,3
60,785663183189427913,20,4,400,0,1
60,1116246273826569551,20,4,400,0,0
60,630426324125894249,20,4,400,0,3
60,857360057206723687,20,4,400,1,1
60,895461390470045219,20,4,400,0,0
60,794198289273004409,20,4,400,0,0
60,578455164907893193,20,4,400,0,0
60,858235166366725547,20,4,400,1,2
60,716035847909172913,20,4,400,0,0
60,772954202915085049,20,4,400,1,2
60,826609585208086363,20,4,400,0,0
60,613328521963738391,20,4,400,0,1
60,809782551698550119,20,4,400,0,0
60,601505437986745793,20,4,400,1,4
60,781477151881914401,20,4,400,0,2
60,615301000818196877,20,4,400,1,1
60,883644787767393997,20,4,400,2,2
60,721119222758197979,20,4,400,0,0
60,832581692092473749,20,4,400,0,0
60,583361976548121679,20,4,400,1,1
60,643750034026924313,20,4,400,0,2
60,881717502754193029,20,4,400,0,0
60,683642328240459877,20,4,400,5,8
60,686543831339681269,20,4,400,1,2
60,828346803533003957,20,4,400,0,2
60,858489262228216127,20,4,400,1,9
60,1056450183427794517,20,4,400,0,0
60,745445935891826447,20,4,400,0,1
60,590708521840857137,20,4,400,0,3
60,648660937340264257,20,4,400,0,4
60,612828374933164003,20,4,400,1,1
60,1047106694445518587,20,4,400,0,5
60,742930193574352549,20,4,400,0,0
60,717739766078818213,20,4,400,0,3
60,816096423301201619,20,4,400,2,5
60,676717025762855201,20,4,400,0,3
60,766999036538523961,20,4,400,0,0
60,768473643912408769,20,4,400,0,0
60,702346783853863451,20,4,400,6,23
60,725161357956077257,20,4,400,0,0
60,678981960479654683,20,4,400,1,4
60,624274788900025649,20,4,400,0,2
60,710176857144751837,20,4,400,0,0
60,1039940896644378683,20,4,400,0,1
60,789535333297175681,20,4,400,0,3
60,747000153626094059,20,4,400,0,0
60,777100011366868219,20,4,400,1,4
60,676328647768838777,20,4,400,2,2
60,636864733768164673,20,4,400,0,5
60,899260199567426237,20,4,400,2,6
60,639987519724672213,20,4,400,2,5
60,912213631224826309,20,4,400,0,0
60,730123264785580229,20,4,400,0,1
60,929523065926974439,20,4,400,2,5
60,645944210519873677,20,4,400,0,0
60,1055905655672336551,20,4,400,3,4
60,835558844234975423,20,4,400,1,12
60,938742157535367799,20,4,400,0,1
60,591907849716591607,20,4,400,0,0
60,940138551909724679,20,4,400,0,0
60,853361671106215699,20,4,400,0,0
60,851609111280971639,20,4,400,1,10
60,658905729441028501,20,4,400,1,2
60,681106541970325459,20,4,400,1,3
60,878449848141106289,20,4,400,1,1
60,696888545990317117,20,4,400,0,0
60,998380297919787091,20,4,400,0,1
60,806185973068776701,20,4,400,0,4
60,809899056397191389,20,4,400,2,4
60,974227707916512971,20,4,400,0,1
60,593090252620192181,20,4,400,2,8
60,619645101472289617,20,4,400,0,0
60,587639923590010693,20,4,400,0,1
60,627622255057835381,20,4,400,0,0
60,956289591793865899,20,4,400,2,3
60,659441704878629989,20,4,400,2,3
60,710724186068637581,20,4,400,1,7
60,986854625759745569,20,4,400,0,1
60,585390463723694261,20,4,400,1,8
60,1067427256982832763,20,4,400,0,0
60,683838084245252483,20,4,400,0,0
60,712382159341598021,20,4,400,0,0
60,836452017563206991,20,4,400,0,1
60,761810158408571813,20,4,400,0,0
60,709950234807626731,20,4,400,0,2
60,958554650312869823,20,4,400,0,2
60,972158087647739459,20,4,400,1,6
60,585294239243702741,20,4,400,1,1
60,650514811295437481,20,4,400,2,2
60,582308828515543273,20,4,400,0,0
60,931159407868559729,20,4,400,0,0
60,721248669924992827,20,4,400,0,10
60,792179426691885341,20,4,400,0,0
60,741214905784936321,20,4,400,0,0
60,652981285071669373,20,4,400,1,1
60,690959143050612467,20,4,400,0,1
60,718104169325173619,20,4,400,0,2
60,712641221556682597,20,4,400,0,1
60,613987685260736279,20,4,400,0,1
60,851170550221707281,20,4,400,0,3
60,894008167911424831,20,4,400,0,4
60,612076522002784193,20,4,400,0,3
60,897462767956552339,20,4,400,0,2
60,799530052523693983,20,4,400,0,0
60,808203062504079659,20,4,400,0,0
60,605571632787533123,20,4,400,1,6
60,662305495254087007,20,4,400,1,1
60,701642104459216493,20,4,400,0,0
60,581509309030200937,20,4,400,0,1
60,794975091051922117,20,4,400,0,2
60,611944197525067601,20,4,400,0,18
60,672121957913368981,20,4,400,0,0
60,1010571528678469003,20,4,400,0,3
60,723199724379604711,20,4,400,0,2
60,762104143033575757,20,4,400,0,1
60,860093725368382367,20,4,400,0,5
60,937220573629734091,20,4,400,0,0
60,593066490909305531,20,4,400,1,4
60,642403929142362817,20,4,400,0,0
60,712686156778243523,20,4,400,0,5
60,1030823560303669739,20,4,400,2,2
60,731036913672437497,20,4,400,0,0
60,796290940650008371,20,4,400,1,4
60,719725639950372269,20,4,400,0,2
60,937933794058468297,20,4,400,0,0
60,901309975872912289,20,4,400,3,11
60,612688634273987441,20,4,400,1,1
60,659278815313321751,20,4,400,0,0
60,734311214949742307,20,4,400,1,2
60,825325710219394757,20,4,400,0,0
60,697125062523623603,20,4,400,2,7
60,830621508607881761,20,4,400,0,0
60,840507566508548677,20,4,400,2,10
60,1000566776908769671,20,4,400,1,7
60,587268463483427291,20,4,400,0,2
60,893074623951499351,20,4,400,1,2
60,609481603451052523,20,4,400,0,1
60,597750873272387543,20,4,400,1,2
60,775509977308773331,20,4,400,1,7
60,726815820506649353,20,4,400,1,2
60,794843999312938181,20,4,400,0,7
60,807346327648596839,20,4,400,1,1
60,903874947629428571,20,4,400,0,1
60,754698190250122829,20,4,400,1,2
60,1037973694456181557,20,4,400,0,3
60,662859540101427037,20,4,400,0,1
60,671803067355875531,20,4,400,0,1
60,776313907485012431,20,4,400,0,0
60,852453397848436541,20,4,400,0,2
60,796350538929821353,20,4,400,0,1
60,641562590453587597,20,4,400,0,0
60,895368985250837753,20,4,400,1,2
60,609882396768446449,20,4,400,1,5
60,660746833706336737,20,4,400,2,2
60,586938600226060193,20,4,400,2,5
60,738553505479189991,20,4,400,0,0
60,688053016424313583,20,4,400,0,1
60,603054207697738843,20,4,400,2,6
60,736309501532778071,20,4,400,0,1
60,796313437393162321,20,4,400,0,0
60,833911579399078109,20,4,400,4,6
60,829397244271196467,20,4,400,0,3
60,1107763290334760009,20,4,400,0,0
60,617285839755451159,20,4,400,1,4
60,769628111257293881,20,4,400,0,0
60,996941418804458129,20,4,400,0,0
60,915303101053690501,20,4,400,1,2
60,926538132740557919,20,4,400,0,6
60,691616639015712677,20,4,400,0,0
60,623139775271027191,20,4,400,1,4
60,777351114014579513,20,4,400,1,4
60,629785709614368127,20,4,400,2,8
60,635242977981152449,20,4,400,1,4
60,708022930219554883,20,4,400,1,5
60,844607351459297693,20,4,400,1,1
60,723447280181183479,20,4,400,2,9
60,913261643174267251,20,4,400,0,0
60,732879000430017547,20,4,400,0,0
60,843252818059759973,20,4,400,3,5
60,594751559744134763,20,4,400,0,2
60,963047071765281071,20,4,400,0,0
60,707737923501087821,20,4,400,0,1
60,821100932617942583,20,4,400,1,3
60,894821654502704527,20,4,400,1,2
60,820842411539441911,20,4,400,0,3
60,642401928128102773,20,4,400,1,3
60,975586445713570409,20,4,400,0,0
60,893137596497921081,20,4,400,0,0
60,716742754917539747,20,4,400,0,0
60,678648184300725487,20,4,400,0,1
60,760498910963464831,20,4,400,1,2
60,1056754645885216099,20,4,400,0,0
60,799807057382085617,20,4,400,0,0
60,945790458126853117,20,4,400,0,1
60,688624178087821537,20,4,400,1,2
60,929539324429169731,20,4,400,0,2
60,950986643684236183,20,4,400,0,1
60,1060978615169474773,20,4,400,1,4
50,611626162835993,17,4,289,0,2
50,907130693775587,17,4,289,2,2
50,716538907641563,17,4,289,3,7
50,676997935295849,17,4,289,6,9
50,913985239534691,17,4,289,3,4
50,747634499695651,17,4,289,4,6
50,696379067515423,17,4,289,0,1
50,726568002031919,17,4,289,1,3
50,630508040601277,17,4,289,0,2
50,647188754642939,17,4,289,4,18
50,686178337084241,17,4,289,3,6
50,748988095664527,17,4,289,3,11
50,579087996395171,17,4,289,3,7
50,792907549107127,17,4,289,1,1
50,620990421036379,17,4,289,7,12
50,967228777248989,17,4,289,4,5
50,606522965927863,17,4,289,12,33
50,672440516228233,17,4,289,2,2
50,791360165006449,17,4,289,7,13
50,669171931866973,17,4,289,1,3
50,1040164233845761,17,4,289,0,1
50,871084471614041,17,4,289,6,12
50,653199992811493,17,4,289,0,0
50,629199910323847,17,4,289,0,0
50,721857449722169,17,4,289,2,4
50,803164656168871,17,4,289,0,0
50,1037061733009723,17,4,289,2,6
50,820186919361749,17,4,289,4,10
50,924952263584539,17,4,289,3,6
50,787394162484029,17,4,289,0,1
50,623035719655967,17,4,289,3,5
50,836816170119707,17,4,289,1,3
50,683048537534633,17,4,289,1,1
50,623552630685349,17,4,289,3,7
50,734826473676707,17,4,289,0,0
50,612156486065011,17,4,289,0,0
50,731795192554703,17,4,289,0,0
50,570617768006137,17,4,289,1,1
50,827485005637993,17,4,289,2,2
50,767075754588257,17,4,289,2,4
50,650317668595033,17,4,289,0,0
50,668851853060437,17,4,289,3,5
50,688611337406501,17,4,289,1,3
50,967165591259213,17,4,289,2,5
50,889728147202471,17,4,289,2,2
50,609906335287831,17,4,289,5,8
50,567815549404991,17,4,289,4,4
50,737643363161647,17,4,289,2,7
50,602265538914803,17,4,289,6,13
50,942646372729319,17,4,289,2,2
50,952874886615073,17,4,289,3,14
50,805584303895121,17,4,289,1,1
50,911443706253221,17,4,289,0,0
50,764776689533327,17,4,289,1,1
50,577245684416909,17,4,289,1,1
50,695522748802177,17,4,289,2,4
50,674028594578201,17,4,289,2,2
50,593681521343497,17,4,289,1,2
50,611523251932133,17,4,289,5,8
50,756757812594793,17,4,289,2,4
50,995450998742873,17,4,289,3,6
50,745931138296027,17,4,289,0,1
50,709389301318471,17,4,289,3,6
50,814204012035371,17,4,289,4,12
50,905484812890967,17,4,289,1,1
50,700795696829849,17,4,289,5,8
50,668032879005299,17,4,289,0,0
50,831317380142213,17,4,289,4,8
50,569261269412447,17,4,289,0,0
50,768037409368517,17,4,289,0,0
50,915925766842061,17,4,289,0,4
50,651942717415573,17,4,289,2,2
50,735998580021311,17,4,289,0,2
50,851570871474277,17,4,289,0,1
50,776373687148151,17,4,289,1,1
50,990525494816251,17,4,289,7,14
50,620097918609331,17,4,289,8,16
50,582834779063861,17,4,289,0,0
50,566406849670951,17,4,289,2,5
50,574600249028297,17,4,289,2,2
50,609874867990361,17,4,289,5,6
50,717092532939707,17,4,289,2,8
50,627051877619659,17,4,289,2,4
50,884131800507071,17,4,289,6,13
50,936807594098939,17,4,289,3,11
50,741303122238169,17,4,289,0,0
50,855045017624737,17,4,289,2,2
50,661073618513807,17,4,289,4,10
50,665936642302027,17,4,289,0,0
50,866975017728913,17,4,289,0,0
50,624922988179433,17,4,289,2,2
50,725203887861251,17,4,289,2,5
50,572946308507107,17,4,289,1,1
50,577614492784531,17,4,289,5,13
50,573041518796927,17,4,289,2,5
50,765850196442301,17,4,289,1,5
50,828121355510723,17,4,289,8,18
50,793869080351689,17,4,289,2,5
50,895636481232953,17,4,289,6,9
50,723424200681251,17,4,289,3,7
50,880676309202419,17,4,289,0,0
50,758372563082539,17,4,289,1,1
50,584207383784347,17,4,289,1,2
50,775492464755543,17,4,289,3,12
50,796178744977549,17,4,289,3,12
50,868407939472537,17,4,289,0,1
50,616453221761257,17,4,289,1,4
50,909196995875237,17,4,289,0,0
50,882134909674757,17,4,289,3,7
50,683640494734007,17,4,289,2,3
50,585201401302057,17,4,289,6,23
50,772217585235683,17,4,289,1,4
50,755654231384837,17,4,289,6,12
50,660577555467559,17,4,289,1,6
50,574855518035009,17,4,289,0,0
50,625907273194319,17,4,289,2,3
50,613615719316381,17,4,289,0,0
50,693185041043711,17,4,289,2,4
50,680006247082237,17,4,289,0,0
50,720223305360761,17,4,289,0,0
50,599449226881607,17,4,289,3,8
50,1031630604130411,17,4,289,2,2
50,594936313622149,17,4,289,1,1
50,782647745534147,17,4,289,1,8
50,751277659278859,17,4,289,2,2
50,834685949680459,17,4,289,3,5
50,795591727213337,17,4,289,0,0
50,803748992522999,17,4,289,1,4
50,741524394550237,17,4,289,0,2
50,685397745638069,17,4,289,0,1
50,601742627398369,17,4,289,5,14
50,591217899194281,17,4,289,3,3
50,731391427565423,17,4,289,1,4
50,635264624668337,17,4,289,2,4
50,603792632292581,17,4,289,2,2
50,595972032836113,17,4,289,0,1
50,724152973844029,17,4,289,2,3
50,619179593026237,17,4,289,4,7
50,997021765411207,17,4,289,2,5
50,755304117666337,17,4,289,1,4
50,596532334947187,17,4,289,0,0
50,620720508049337,17,4,289,0,0
50,689216947525237,17,4,289,2,9
50,608617053479873,17,4,289,1,6
50,882067287717797,17,4,289,1,1
50,607037967872057,17,4,289,0,0
50,591886673777863,17,4,289,1,2
50,662054547893873,17,4,289,1,1
50,799533304343171,17,4,289,1,2
50,761514092930257,17,4,289,3,7
50,650437027513499,17,4,289,0,0
50,623346186854969,17,4,289,7,7
50,845184518974931,17,4,289,2,2
50,566225465380717,17,4,289,1,1
50,700576863097381,17,4,289,0,0
50,761000368322501,17,4,289,4,6
50,564332912321441,17,4,289,1,2
50,654957505890007,17,4,289,3,3
50,794945629808123,17,4,289,1,3
50,951436917080029,17,4,289,2,4
50,619860304018363,17,4,289,2,13
50,689453516335799,17,4,289,3,5
50,784617844146971,17,4,289,0,0
50,685344451992259,17,4,289,2,5
50,986063094205759,17,4,289,5,9
50,579635336314781,17,4,289,7,15
50,813638249215171,17,4,289,2,3
50,753853213496909,17,4,289,2,2
50,993874767862189,17,4,289,0,4
50,933810992875573,17,4,289,0,0
50,635718397042987,17,4,289,6,13
50,797615137272329,17,4,289,5,6
50,666350028521669,17,4,289,1,1
50,659368999879193,17,4,289,4,11
50,748810446734963,17,4,289,0,0
50,989450817957799,17,4,289,0,0
50,604207096244399,17,4,289,3,8
50,754812303283867,17,4,289,4,10
50,813324102412973,17,4,289,2,6
50,717882510144817,17,4,289,3,3
50,848971867657411,17,4,289,0,3
50,694455537966691,17,4,289,1,3
50,906765310400629,17,4,289,0,2
50,891601469443429,17,4,289,1,5
50,569319819334447,17,4,289,0,0
50,772103922834529,17,4,289,0,0
50,867941286896477,17,4,289,0,0
50,683830005378067,17,4,289,3,3
50,739641246986183,17,4,289,8,11
50,637323123663103,17,4,289,1,2
50,808677032579791,17,4,289,2,3
50,763816040502269,17,4,289,0,0
50,1010857545733723,17,4,289,5,15
50,786555455913583,17,4,289,3,5
50,1071924754508579,17,4,289,0,3
50,576323799681361,17,4,289,4,12
50,572204120740067,17,4,289,2,3
50,576833699766601,17,4,289,2,5
50,639237617672473,17,4,289,0,1
50,713096589785417,17,4,289,2,4
50,850296706732309,17,4,289,5,13
50,569383938023041,17,4,289,4,11
50,776929689864989,17,4,289,7,32
50,1105622614680839,17,4,289,1,1
50,689290636722739,17,4,289,2,3
50,620812064762621,17,4,289,5,10
50,851994527231273,17,4,289,2,3
50,708109231000393,17,4,289,1,4
50,900812587726603,17,4,289,5,15
50,907985176961333,17,4,289,1,3
50,1045234643042351,17,4,289,4,9
50,675919690413749,17,4,289,1,4
50,630136541291953,17,4,289,2,3
50,632443150708937,17,4,289,3,4
50,761914395052037,17,4,289,0,1
50,584374362889103,17,4,289,3,4
50,598151135839553,17,4,289,2,3
50,568419811236097,17,4,289,2,5
50,762829275187379,17,4,289,0,0
50,759504271864859,17,4,289,7,11
50,694626658228553,17,4,289,1,2
50,652733763405509,17,4,289,3,9
50,725765791063021,17,4,289,1,3
50,738884973111947,17,4,289,3,5
50,635697054526543,17,4,289,7,15
50,597635544497507,17,4,289,2,5
50,757942957901839,17,4,289,1,2
50,935949946171913,17,4,289,4,8
50,578929691408633,17,4,289,2,4
50,592875161718223,17,4,289,4,8
50,656663752275719,17,4,289,0,0
50,566468900872759,17,4,289,1,1
50,787453386450439,17,4,289,1,4
50,745712859579977,17,4,289,2,10
50,886505071215007,17,4,289,5,15
50,780716960206793,17,4,289,0,6
50,761910988919137,17,4,289,1,3
50,787768549665907,17,4,289,0,0
50,609037710987007,17,4,289,3,10
50,700985353801987,17,4,289,1,3
50,708016396917883,17,4,289,2,9
50,696747090778703,17,4,289,3,6
50,835098974565209,17,4,289,4,5
50,743431521603431,17,4,289,0,1
50,616535176994483,17,4,289,0,2
50,838495702418443,17,4,289,0,0
50,857384241324509,17,4,289,3,9
50,846827934613553,17,4,289,0,0
50,898741456685297,17,4,289,0,0
50,841648147111003,17,4,289,5,12
60,584552995602074207,20,4,400,4,8
60,655840501492562447,20,4,400,1,1
60,995859037578955141,20,4,400,1,3
60,920961957095078161,20,4,400,1,6
60,815388069614132689,20,4,400,0,1
60,845854529098934567,20,4,400,0,0
60,811022297516666597,20,4,400,0,1
60,624826668544398497,20,4,400,0,8
60,833907614047842877,20,4,400,0,0
60,785525751368472791,20,4,400,0,0
60,588660921271555567,20,4,400,1,1
60,868528198892114681,20,4,400,3,12
60,583740080161591321,20,4,400,1,4
60,849294634177238611,20,4,400,0,2
60,786495031970412221,20,4,400,0,4
60,599368713922830301,20,4,400,0,1
60,1017341819547895483,20,4,400,0,1
60,944642841927092479,20,4,400,0,0
60,634911229232236961,20,4,400,1,8
60,926427226237626977,20,4,400,0,0
60,771137026992907829,20,4,400,1,2
60,676794892762213343,20,4,400,1,2
60,923852186639561791,20,4,400,1,1
60,862274520454525469,20,4,400,2,6
60,813996199823796083,20,4,400,0,0
60,588802841374433341,20,4,400,0,1
60,860253392829186371,20,4,400,0,1
60,663575543877183961,20,4,400,1,12
60,918740993832819097,20,4,400,1,2
60,579042762218103307,20,4,400,0,0
60,743657577582298199,20,4,400,0,1
60,590159197952586929,20,4,400,0,3
60,723431100374895047,20,4,400,1,3
60,707531110422452791,20,4,400,0,1
60,864491428552885423,20,4,400,0,0
60,771172542984694217,20,4,400,0,0
60,758546988930235189,20,4,400,0,1
60,630494063618534491,20,4,400,0,1
60,925561863391935907,20,4,400,0,5
60,653357615605671437,20,4,400,1,8
60,794474035743446551,20,4,400,0,7
60,683001089673709237,20,4,400,1,1
60,686639189095554397,20,4,400,1,6
60,991333153984378477,20,4,400,0,4
60,1083717832961392201,20,4,400,1,3
60,678043670120499877,20,4,400,0,2
60,764352825297509093,20,4,400,0,1
60,615290488109368411,20,4,400,1,3
60,656182620521495633,20,4,400,0,0
60,805264390889067947,20,4,400,0,5
60,1026649285291913821,20,4,400,1,1
60,856178348990612699,20,4,400,0,1
60,737764974133467473,20,4,400,0,6
60,1091630239077299951,20,4,400,0,0
60,594581458568186417,20,4,400,1,1
60,869847352841393471,20,4,400,1,2
60,678532984460030431,20,4,400,0,0
60,870490231954034821,20,4,400,0,0
60,671896864761338677,20,4,400,2,2
60,631758367783198759,20,4,400,1,3
60,742375855165587403,20,4,400,1,4
60,681244421696529601,20,4,400,0,1
60,1047976802121297863,20,4,400,1,1
60,1033852293957623537,20,4,400,0,0
60,594531082511990537,20,4,400,0,0
60,749269572856970609,20,4,400,0,1
60,604037101024182149,20,4,400,1,1
60,860423226154466549,20,4,400,0,0
60,951137044132394731,20,4,400,2,2
60,581552495195282747,20,4,400,2,5
60,733330907315199311,20,4,400,1,8
60,668189723454288943,20,4,400,0,1
60,666591415005544271,20,4,400,2,2
60,590932777122289963,20,4,400,0,0
60,596868268515780731,20,4,400,0,0
60,675871252883243569,20,4,400,2,3
60,609766956954672943,20,4,400,0,0
60,660481996730861233,20,4,400,1,1
60,711496819125626603,20,4,400,1,4
60,657800451122719363,20,4,400,4,7
60,967797811031404747,20,4,400,0,0
60,661539286572405797,20,4,400,0,0
60,1123348462996460557,20,4,400,0,1
60,585609636451746857,20,4,400,1,8
60,594986491402524713,20,4,400,0,3
60,758638022348761969,20,4,400,0,0
60,644705514214156943,20,4,400,0,0
60,717472446311396431,20,4,400,1,3
