lattice_id,u,s,smoothness_value,smoothness_index,cost
375,382044173290,-141303267,443,85,164
375,426935571634,-212902165,227,48,194
375,14709797522747132,-4185954207021,643,116,458
375,247124688681,-171796150,463,89,162
375,11692759656550414,-7084337289027,653,118,217
376,33475353174024125,13382005719534,223,47,292
377,1145471275798641,-72407489161,263,55,384
377,34593527994701,24571891323,487,92,183
377,38451931245,-745177,181,41,275
378,161233311701,90997546,479,91,141
378,193484634637,113857651,787,137,163
378,612650507414,309713625,181,41,156
378,221224990830140,169964272311,641,115,251
378,64447102459,-9823203,743,131,96
378,64466326365,9400703,251,53,205
378,902920352675,523393407,311,63,226
378,7002651809450,9075375123,709,126,288
378,2805488585525,1612319228,293,61,288
379,138248193359375,22344268457,653,118,261
379,441828707031250,34159540753,653,118,229
379,7473876953125,2209434697,491,93,569
380,22687191927,-933992,373,73,49
380,31054535259876,-5509123235,109,28,247
380,22688867199,741280,113,29,97
380,133569361200513,-63700462397,619,113,280
380,152656908939711198,58910885486855,727,128,366
380,1475085566196,357381461,379,74,303
380,1071013787498330109,-181801472521561,619,113,484
380,1418036298606612,822513076277,683,123,290
380,208947255791845329,6337226657632,709,126,371
381,1464442115409,1001506231,823,142,197
381,14962012667613,24825760141,367,72,783
381,1819336638119,2651743967,743,131,515
382,361625702490,80599643,599,108,151
382,658571289200,-716839521,223,47,414
382,21239648430,-27710561,541,99,322
382,446935869500,321330689,773,136,236
382,787031388000,139105333,641,115,524
382,1041582533175,-518057384,643,116,227
382,3422633729460,-1411068091,769,135,190
382,21273019020,5660029,397,77,152
382,15162974551296,-652409287,619,113,513
382,488442117618,-707139175,787,137,433
382,21263795280,-3563711,463,89,216
382,5930639595125,-2953563364,491,93,309
382,11019102021525,2610064187,607,110,167
382,7078397519900,-3633024103,373,73,217
382,977730730375,-567783211,373,73,314
382,21262741500,-4617491,263,55,411
383,1525180666711988,-205655934137,461,88,464
383,182189661823741557843,-5576424135139162,547,100,427
384,20743234724,6170295,127,30,51
384,3503881081008,-682807493,293,61,289
384,228434989344,327280625,313,64,314
384,228168554016,60845297,523,98,303
384,2085497235216048,281721557953,643,116,459
385,20931807957368,-356241227,569,103,194
385,5548398234665,-483162359,281,59,243
385,1188717776785,-328236863,443,85,282
385,2675963145583,609614875,461,88,396
385,1115119744739,389106944,149,34,236
385,25776576520989,13912891949,733,129,328
385,5747199509205,143776573,277,58,279
385,24779621685,7829734,743,131,134
385,286364373453411,2458499851,359,71,462
385,3370805128951,1841423615,223,47,401
385,1981890129219,146773139,787,137,226
385,6324890507488,8083559983,601,109,600
385,247918410201,200490691,773,136,223
385,825265050648661,983673479136,523,98,399
385,49582880529,39296627,757,133,255
385,164978771146826,122495712921,719,127,412
385,49529706941,-13876961,409,79,140
385,198150315181,-24020427,683,123,200
385,49531878487,-11705415,379,74,145
385,916474931911,-81370276,241,52,131
385,916369472788,-186829399,293,61,142
385,1213861196273,43390674,179,40,302
385,18211143832739,3876748754,587,106,415
385,9291341532011,1919550386,823,142,325
385,4088395203347,1049531432,397,77,376
386,173386269134884,-9648410219,421,81,208
386,13233567387391,208921547,233,50,151
386,3309415338996,1075722535,677,122,147
386,9080385934672,4566559033,467,90,487
386,46053845083675,37848600172,419,80,283
387,100057322790000,-75565976867,811,140,527
388,495309079087251,6520593095,631,114,314
388,113620420264285,5290654681,349,69,216
388,2190407019885643,-25846558340,761,134,304
388,510585768861025,33747359044,613,111,453
389,163475884186811,-59215675,503,95,240
389,26471924078474221,-8476671019379,773,136,498
390,1005483740625,788074474,419,80,269
390,461635632465,18704774,233,50,251
390,3285764234305,137866622,743,131,147
390,461683096875,66169184,631,114,281
390,7845017215322,-2470555425,337,67,247
390,745079752784163,-431585436802,773,136,393
390,27179557125,25620202,587,106,261
391,373562200450117,-45329236623,283,60,555
391,1865066754793,-749683595,757,133,124
391,710649975529,-137239095,449,86,403
391,9615408418110943,7009062924168,433,83,622
391,3754030994217,186016984,593,107,365
391,244349632107,16527080,149,34,261
391,284191217633323,-123668216277,827,143,566
391,127980572438399,38873806079,397,77,363
391,1154898968237,-130255527,769,135,376
391,22206066289,-6034168,389,76,253
391,288754264359,-3041582,233,50,251
391,5778532307783,3386188963,709,126,506
392,30482913384,-15561167,389,76,312
392,28211463977697,375018022,821,141,274
392,792459132885,-501205441,677,122,259
392,255386078292015,52849351043,563,102,261
393,3176048866905,-4645012,823,142,148
393,8376575095350,3343109387,487,92,387
393,288864880260,132742813,257,54,214
393,22222205550,12041131,587,106,213
393,199806836055750,70827435683,397,77,437
393,790321132907955,61272715516,659,119,297
393,78102468196892370,5688826446173,641,115,400
393,74866398162930,84774564157,631,114,450
393,11748680542830,-496434821,563,102,226
393,288711135020,-21002427,421,81,372
393,3223781304579,3307463824,809,139,324
393,991072408329333,721176886123,487,92,472
393,22210199550,35131,43,13,200
393,10697664787590,14575702051,647,117,417
393,699842904990075,511457929022,397,77,370
394,107510251871,-5579947,547,100,111
394,53759560811,1644902,401,78,222
394,9480164963775,852458488,491,93,392
394,698810524225,-42382592,353,70,304
394,76810065182851,-99593177625,787,137,464
394,499267227616850,-125891872457,641,115,375
394,1559252045945,272484584,787,137,309
395,668867036124,19025849,773,136,145
395,16721288266452,88009577,757,133,218
395,776080872350,217180431,647,117,127
395,455001041264,184394277,107,27,254
395,50502952363600,18304548043,463,89,314
395,26761134400,7213989,769,135,394
396,40702268803,-767475,379,74,189
396,7346467628115,-430420064,317,65,286
396,162781770877,-30374235,163,37,242
397,68785452734418,36281156045,643,116,371
397,355445644554,98755885,823,142,162
397,20908933227,6175070,769,135,277
397,961581159945,54284723,739,130,310
397,229932365250,2025523,389,76,205
397,429788347955859375,-100221923706994,659,119,418
397,2361705767426250,-285001556593,821,141,371
397,104463135378,-50655407,577,105,314
397,20897653257,-5104900,719,127,138
397,1546448371013,-355732605,101,25,291
397,480808120625,44683014,331,66,221
397,41805500275,-16039,373,73,163
397,376197696875,-51949951,401,78,238
397,773294271750,-107780059,821,141,286
397,1208885717464425,-715091564851,673,121,523
397,1777057690716,323247371,619,113,325
397,302128264453125,-271937804194,701,125,461
397,772850566950,-551484859,661,120,287
397,513094986406431,-381267720274,547,100,689
398,22594577643,2296850,647,117,82
398,22614587841099,-285232694,701,125,252
398,35717582859805,-813073928,547,100,272
398,836395130571,480741230,167,38,201
398,384345047471,276273990,59,16,165
398,768107531835,-30015127,673,121,143
398,429295192326,41857259,523,98,148
398,21711646039821,464197748,367,72,281
398,5940495153417111,487502759965,599,108,329
398,15890594684679,8221287200,587,106,227
398,306072383875713,14755972942,613,111,268
399,396170211826973,596566895519,311,63,353
400,310156878917743,-34464399872,1049,175,200
400,629912532824718,28489727507,191,42,197
400,1676708320859,-1643020,727,128,123
400,347046445728554,-32516794399,1039,174,370
400,13967612331413,-4970700912,419,80,269
400,2793829783276,-686823189,709,126,236
400,1426549443267749,-330735993280,1009,168,483
401,71804403989175,-5694432362,433,83,243
401,10257803003666,-782485125,433,83,315
401,173273699386250,84638487249,613,111,383
401,1206722366481,-170043965,263,55,252
401,384592058365885,196825638834,887,153,583
401,99393364541046407,-17156414980167,1021,171,310
402,18706379927620,3995315559,1013,169,180
402,3332668233352650731,-2602824054635643,1063,178,306
402,339866690946090,-781142053,271,57,278
402,373823974915097,-223717326123,709,126,278
402,243264194639308535,6792358930571,761,134,345
402,644321629700,-588184509,263,55,392
402,644492446675,-417367534,277,58,289
402,439752695446813,-75797843725,419,80,215
402,7851919331780183,-3082205285437,421,81,463
402,972521328677833,-2671149339,811,140,284
402,12253670711975,384242004,541,99,235
402,7539252807859399,2191809198816,1093,182,378
402,979542055133400,-75952650071,827,143,358
402,139948212654230,2782970877,401,78,154
403,41400418329725,-8511438353,1117,186,179
403,1864923964921875,-278262892421,997,167,290
403,7201378816775,-174186369,1063,178,387
403,331280472097575,9033952951,1031,172,407
403,504498463196013,389752975933,503,95,445
403,461026908671875,127516470659,653,118,565
403,5398896015625,-2268736733,877,150,253
403,14391602442945,-11503563343,1193,195,396
403,12603955078125,1237322623,809,139,288
403,1466180419921875,664383782071,1061,177,392
403,1800580491801,192241015,919,156,257
403,350055020661328125,1932284504573,1171,192,578
403,28839111328125,32899315549,643,116,490
403,7200064453125,-1488550019,983,165,263
403,691293424609375,-55663692449,863,149,561
403,4723567488859375,-651281203089,1123,187,547
404,60670767122875,56273950847,607,110,328
404,891157234464,-232371007,359,71,239
404,11587624002108,-440869015,541,99,309
404,63721066630133976,80683039541,1181,193,297
404,11594556428224,6491557101,1063,178,191
404,1022635689681060,211812205823,457,87,323
404,20496320183703,-5640742130,1171,192,218
404,15150608569152,-3014723855,419,80,343
404,11075152602649842,-2146024538275,977,164,402
404,891986482240,596876769,1117,186,168
404,891453950890,64345419,659,119,124
404,305723405866365,-23228810188,311,63,302
404,5251423043589927,3812436182150,617,112,415
404,884254048350795,-4440276437,1069,179,412
404,6722061670269141,984045017801,1097,183,311
404,150672257859648,27414535049,1019,170,221
404,14854585319714672763,1806018554135263,1009,168,822
404,890889924960,-499680511,701,125,337
404,20495858605908,-6102319925,1103,184,162
404,13672399516514088,-2408421016523,1193,195,268
404,197097733353059,100630543968,997,167,221
404,1448042786311751,-465322578624,443,85,239
405,696637056315109,-71392968365,739,130,455
406,12586961702925,-118893121,719,127,159
406,5109780255765475,-574466229201,1049,175,280
406,1858312062060705,1254062641,727,128,465
406,8013054631835,3094252533,317,65,138
406,242381885358251105,16504201331189,1019,170,371
406,82969622272867,9318344382,859,148,308
406,829946488300461,343449015611,997,167,429
406,515517191782173,-553112655713,631,114,385
406,43469414762125,-13227296943,163,37,348
406,47906777818231625,-11093730861311,503,95,527
406,469827241543688905,39632457464047,617,112,368
406,21738522878283,-2798151251,1163,191,295
407,693403059505877201,42004868422326,761,134,292
408,565098702126,-94663,523,98,84
408,23164193614653,-4857053696,311,63,301
408,192690351025068,-8338679981,1069,179,364
408,1130190722955,-6870623,883,152,301
408,565382856360,284059571,653,118,224
409,25356280384435,-3392684356,547,100,249
409,166936472563157,53462691113,271,57,355
409,361456369927625,-123484795137,947,160,250
409,14925910861090625,3788395032024,983,165,240
409,236301439490347,-116157828382,173,39,428
409,12271537130567,727581152,641,115,256
409,4090628186498,358336693,661,120,157
409,14714609221629625,1090517911079,313,64,295
410,20175875984696250,-8899610870237,1069,179,341
410,410010905068310,-497967718383,1171,192,431
410,776008450987,-760330,547,100,138
410,125011675506250,74192484213,1187,194,296
410,10085924035130,-2195711991,401,78,234
410,19408864033559,8633750634,691,124,191
410,101402302304187500,6610725874329,941,159,651
410,3880157756657,111700072,373,73,159
410,767442413318750,-30696673763,509,96,412
411,8122959677602,4024014553,1151,189,224
411,307884731100457,267279867156,1021,171,432
411,903031480806,927518245,929,157,432
411,643373658933390,173533627397,953,161,379
411,10951584456250746,17182326048865,1117,186,556
413,18758675682240,3790125347,1171,192,319
413,12287659652320,-23988403,1123,187,364
413,36880007921900,16956999731,941,159,283
413,24573222991375,-2144290071,631,114,440
413,1323146817798195,-1336134633421,1151,189,351
413,150039670238315,585783171,631,114,308
413,356338375969290,-4449611677,281,59,290
414,325134328721083,-95157562216,1151,189,185
414,472446453804637,20080169505,1153,190,323
414,2176535183936425,-608882576,733,129,220
414,124953933967353,-134329987762,643,116,415
414,13376131294370,-5403919433,457,87,265
414,16869433040625,-2937446344,857,147,267
416,100508409362313,12572427292,967,162,187
416,2467792305951335,3567940776068,653,118,522
416,173706428930517,122710588208,563,102,388
416,40691156270169,-5504967980,971,163,262
417,4449571279803,572684275,569,103,213
417,1171731841628247,-579288293381,1049,175,303
417,1929844311685875,-1021078773277,773,136,450
417,2553074300770785,-650893062287,977,164,402
418,659319351595,18218382,547,100,80
418,653778050725865,-248673421431,1153,190,209
418,2182749950867987,-196101200256,1087,180,287
418,15157698489232,-6227574667,937,158,515
418,8617038487563211,-1345925797125,971,163,378
418,1488482176584552085,-287030925989641,829,144,621
418,20432739350227,-5595779376,283,60,236
418,210390371438182,73309943235,419,80,327
418,1395447727226683,366529347975,409,79,263
418,27881685603130967,3796486352475,1129,188,262
419,34801182356073900,-1886695461101,1129,188,286
419,11481353786420375,4069605410581,1117,186,459
419,1788999437493125,-142423173301,883,152,371
420,30373245039830,20602392581,859,148,278
420,17909364267256,9087834263,631,114,403
420,148653448082888815,27452859747936,823,142,388
420,2334650005748,-168659425,853,146,356
420,180071507417403448,155828989390805,701,125,576
421,1236874095765,-442355017,499,94,263
421,76670130637485,-43489310999,1019,170,408
421,49504064121149,11406089869,571,104,396
422,1364568918521425,949006137256,1019,170,250
423,21715430304167509,1593828332736,863,149,302
423,1497725634932007,219671081333,947,160,219
423,108682429241517872,113246862344007,1103,184,526
424,28429159124549,-6818245986,479,91,87
425,1703681606081,-302684320,433,83,144
425,12498247074131,2362277857,199,45,116
425,218980378217764625,3629037385983,829,144,512
425,5038970038692625,3128465794203,1069,179,329
425,5111952884675,13472,421,81,288
425,3488092017840521,1740159680075,619,113,630
425,2462202208647181,-55090982264,991,166,343
425,316958637165625,17559151039,997,167,351
425,595380266566742041,6451516342240,881,151,457
425,3264531143286875,833232405493,181,41,258
427,50230664227419,7502321297,389,76,356
427,928751207077512,-377288185745,911,155,660
427,25138071972000,26491018939,877,150,335
428,205106487624576,155014461175,607,110,304
428,776660475842503,2261749615,1061,177,296
428,9656427577440,4973162543,293,61,214
428,567933101834,200489193,977,164,175
428,5355571315572069,5259174043285,719,127,435
429,456238513365019,9624233544,1181,193,240
429,2944242215299,830027354,1103,184,216
429,101997881532814179,-14898076983631,967,162,487
429,29429920979151,-4200900299,887,153,390
429,1076651070747461,1128257272358,457,87,311
429,2561653313785643,884710273493,521,97,308
429,663747140449961,302033287158,1093,182,320
430,187716693289039,-41397671609,409,79,186
430,703522862116471397,614341280100869,1153,190,488
431,410397559264589,-389666197286,1187,194,232
431,174731675948219,-99367208355,887,153,269
431,2849262167577077,41971773512,733,129,275
431,21684670333375,-4895171012,313,64,227
431,237179795454875,-90905971904,269,56,279
431,1161289982397125,-87661428688,661,120,253
431,187133448508097,-185526302518,751,132,361
431,189913049059825,-34963993746,263,55,307
431,11181960146357,8547613794,1171,192,392
431,290713236307488995,81602922992802,1123,187,637
431,59986859577356075,-42627883619012,977,164,592
432,785921064450,506366399,977,164,114
432,22796877625500,19851382021,1153,190,269
432,50981866374543183,21804520900150,887,153,522
432,48732897490875,37186211713,853,146,312
432,33337222791477198,5008420890809,509,96,340
432,18063189921030,-1348134143,929,157,193
433,57973641965250,-11465920273,1187,194,292
433,314083244452614,-55856509615,1063,178,139
433,636791029875,-407957878,1093,182,305
433,1723385074806761025,-828870526751006,1151,189,335
433,26561899751032374,-8660839279973,1009,168,261
434,3638594118408237,-1648020003005,1163,191,365
434,10017183730473585,-6931320619441,1193,195,329
434,1919983844372877,545824062440,1039,174,391
434,17932894367787,667084973,317,65,333
434,1241494589276939753,-548717517853024,557,101,458
435,28121837628709,-3569883741,653,118,171
435,208128365222349,349630219,1021,171,250
435,3940468784463,2911732720,839,145,263
435,1152997438058389,-144269952061,733,129,273
435,38779385882522835,10761659211506,1187,194,301
435,196914162548437,36309961287,271,57,341
435,562433555805,-74594444,523,98,173
435,83244227327877,-6978908975,919,156,540
435,6194087637540793,310395149054,977,164,380
435,1125606475455,590174957,337,67,349
435,14625785473915,573567441,647,117,308
435,1431263191480595,-2007575353857,739,130,419
435,173056901475467,-195608801225,1009,168,500
435,21370501669517,-4808039945,727,128,228
435,136079920776975,-47051583283,1021,171,367
435,192924041282115,-16254253292,823,142,204
435,530539457823375,94272138568,223,47,332
436,8102197932793965,2466659652389,601,109,380
436,117785957024304,57304798409,761,134,368
436,964954455910335,-420492342004,653,118,441
436,1148013444123,-558772715,797,138,462
436,6075471773892521,673319036339,887,153,454
436,1465223142272760000,749345773961737,863,149,472
436,224589674652750,43806260921,227,48,337
436,1012429097705025,-37311437672,1193,195,501
436,69523874791200,35255672501,683,123,221
436,1147983691225,-588525613,587,106,291
437,135925352307131,-108602543520,863,149,196
438,45204266860807804,7169951597679,283,60,276
438,46043669191566033,-2712701426459,1051,176,527
438,84833340239050,-18714846317,977,164,188
438,4381793949573612,-2228896503683,883,152,409
438,14956305029540160,-5940683846221,1109,185,397
438,763906451880,-526476817,997,167,345
438,3818730958926,-3433684559,1019,170,370
439,3980899296875,1325855206,1091,181,90
439,21035987098566,1098906887,463,89,299
439,25767595786042886,-142248763889,887,153,543
439,4900511058767518338,959726720687263,577,105,651
439,16505969671701,19165413358,751,132,436
439,147166444404603,-77772937150,907,154,382
439,98211797098453125,-95868496126,397,77,471
440,38928242883604459,4818136983166,587,106,342
442,56263772079658,11784424147,757,133,115
442,33988868230846815,-6082975633666,1153,190,307
442,646475321778,-99248975,457,87,125
442,885099414515745,-61172845112,857,147,243
442,229172663789230590,-83928337231373,577,105,434
442,850644870034995321,5545581211744,617,112,383
442,167484513916863,21700091836,997,167,152
442,4524418452411,-1603542860,1117,186,263
443,310968697325265,-325312440058,997,167,565
443,20064577244985,1969547012,587,106,232
443,5362146204253785,-1689040933319,1091,181,522
443,14892119470305,6958920196,1033,173,209
443,20707378346655,-2410244801,839,145,308
443,18769651653690,1405742683,937,158,472
443,647367237720,186344237,313,64,242
443,10205298496739115,-4627278848693,1069,179,524
443,703046214890901,-1086597218603,859,148,457
443,5176701143043,-746004821,607,110,112
443,766299292947045,37115063173,983,165,301
443,10995731699670,-6343489541,809,139,408
443,4528401275655,-1864978726,601,109,192
443,5174439193385,-3007954479,1033,173,426
443,134523139865235,-90485979229,1171,192,376
443,646941057840,-239835643,373,73,301
443,2095209584242206597,823486541113453,673,121,353
443,1293047596491,-1314190475,337,67,321
443,109293743791485,-79827207142,739,130,378
443,109257910552035,-115660446592,653,118,510
443,807208364442774,173790269473,439,84,160
443,959142039799349,19955657543,1097,183,269
444,7855842526767,-2523915635,419,80,248
444,7855842526767,-2523915635,419,80,248
444,12910640297841,466856752,617,112,188
444,12910640297841,466856752,617,112,188
444,3779716125848949,3771050274788,541,99,413
444,3779716125848949,3771050274788,541,99,413
444,1566019116277121,-41053315849,971,163,173
444,1566019116277121,-41053315849,971,163,173
444,45481343460410,15080472227,907,154,261
444,45481343460410,15080472227,907,154,261
444,7293787892019,-3266661640,1031,172,207
444,7293787892019,-3266661640,1031,172,207
444,3777887450219661,1942374645500,1051,176,348
444,3777887450219661,1942374645500,1051,176,348
444,7297976113605,921559946,193,43,174
444,7297976113605,921559946,193,43,174
444,24141977253459,5566037510,1009,168,105
444,24141977253459,5566037510,1009,168,105
444,904003955348787,291814472557,1033,173,370
444,904003955348787,291814472557,1033,173,370
444,27500492171295,-3790377112,1171,192,324
444,27500492171295,-3790377112,1171,192,324
444,561001157091,-310731652,1039,174,100
444,561001157091,-310731652,1039,174,100
444,121809654153261,4974296030,461,88,293
444,121809654153261,4974296030,461,88,293
444,561393520524,81631781,263,55,244
444,561393520524,81631781,263,55,244
444,3930419568105,1236346904,547,100,209
444,3930419568105,1236346904,547,100,209
445,4328338709695,-135560267,569,103,172
445,1433715674285125,-1173546207278,1163,191,592
445,41126901183599,6395618960,461,88,254
445,69174964607665,-80623711727,467,90,352
445,40393241797675,-5851388637,461,88,175
445,140684182090811905,-72029869325719,1151,189,424
445,721847101625,434723298,643,116,174
445,1590352685986605,359804153897,1063,178,483
445,721402888024,-9490303,1049,175,107
445,12977565519149,-7857290737,787,137,322
445,207252579862912,207227283063,491,93,310
446,886087474625,11761524,1171,192,134
446,22151802435224,-90392301,773,136,208
446,45190522877500,661509349,863,149,293
446,2657777997875,-449141428,457,87,337
446,30312452691073343,-13488589808382,1193,195,301
446,2659488910975,1261771672,353,70,188
446,101044014326255,31383032741,1033,173,329
446,1213665162003125,627510767856,643,116,197
446,110762046700396,2582562771,1019,170,217
446,27465686663675,-2660442456,337,67,177
446,639674979734375,-71685124547,859,148,262
446,44886490987812500,4097892107547,521,97,258
446,77803987733829721,-59915554920654,797,138,330
446,38101771764901,516101558,521,97,264
446,2495223175072799080,4726481850747,1033,173,548
446,886116474152,40761051,523,98,262
446,458578576417633324744,-101285455702765881,1093,182,537
446,885757671875,-318041226,1103,184,166
446,7400796242211349,-6796719313011,743,131,379
446,9467799073103644,-7008527085349,1049,175,420
446,3602927951123579,-3400201197491,727,128,421
447,604732677692,28725915,283,60,74
447,103442086846701148,-37876901137977,859,148,578
447,3021878922688,-1640836197,59,16,334
447,1285291360344992,295462818867,601,109,458
447,377803157986072,-136811874553,1103,184,701
447,13908651344896,460454025,787,137,391
448,654749240145,267624976,701,125,222
448,6128167982492715,1565582895706,1061,177,242
448,261307303888345,169139435914,823,142,325
448,654819590259,337975090,857,147,167
448,7204414103109,5116336250,263,55,388
448,494029385274529695,341467801864784,1129,188,711
449,6105288876347798984,407256722873923,1063,178,564
449,504109057648680,447509952539,653,118,524
450,583276169827,-77355520,67,18,54
450,18088033967003,4074681246,1153,190,144
450,714595152521042,-12916029033,463,89,317
450,5346703225990321,1434873235760,709,126,201
450,3803976997573259,2262072886860,331,66,260
450,6846558085192607969,-1531035722760756,541,99,505
450,49578599193431,-6450461064,853,146,223
451,3546806301283,-1293635915,701,125,177
451,7685885578970,-1664284959,199,45,255
451,41243682716227327,-22303751758,1019,170,311
451,138300729329819,-75168220903,617,112,301
451,81555860423003967,-5495533345525,1061,177,399
451,21355081964846175,-29907706635704,443,85,717
451,3934878815125818,-555365216297,743,131,274
452,135368877071780,52929481031,1033,173,187
452,7958806747307364,5236050028895,1013,169,312
452,210562697307547,71223277493,701,125,396
453,1668150816363659,-656095709175,1019,170,227
453,1668150816363659,-656095709175,1019,170,227
454,42663244446823,21956141420,383,75,139
454,239353075149331,145848070241,709,126,255
454,53041561536821,-40989412,1151,189,187
454,336014172645151,84023312342,1069,179,245
454,4941546652263221,1397397368971,761,134,433
454,5201624350559,1467240144,1033,173,257
454,88401694934399,-975942656,439,84,269
455,10675882861875,-3598206586,593,107,318
455,1257228700035,819162569,757,133,248
455,10686752851698,7271783237,1123,187,310
455,1887298615345,2684309146,1123,187,272
455,17963371672853750,11163996770809,491,93,247
455,3138617457423,-2406386242,433,83,256
455,236970366370056,137168557715,797,138,465
455,628861738585,656969852,431,82,151
455,32054244123250,15800917867,1187,194,156
455,628593599400,388830667,853,146,295
456,75138538552029,228616654,229,49,276
456,3609850598345,3211721447,887,153,225
456,1010660451538375,200459527452,937,158,251
456,3969618466763125,1714595695842,607,110,329
456,27685254588925,34356532707,241,52,278
456,24645639089490,273430687,971,163,182
456,112402704764623,-4206898698,1033,173,243
456,15024511896019,-3150091056,509,96,88
456,132288994986899,45569500639,599,108,194
456,6008750726693,-2314068137,1171,192,267
456,4809665215823,813379959,727,128,393
456,145478898106815,11130071929,1033,173,386
456,902251749541961,592030317461,487,92,477
457,4171300740617,-936019188,311,63,194
457,3795998155171411,-1571743603100,331,66,287
457,249564175868882,64417632543,761,134,169
457,24203082487129,4109280260,727,128,132
457,29200945185269,-4712133366,593,107,253
457,91627079217862034,22283366935415,1171,192,437
457,45898742407609,4138049754,683,123,252
457,107547592130314,-96116272655,433,83,493
457,14368827103554712789,1114833467800032,1031,172,370
457,3902751477646699,1710107229024,1031,172,451
457,42576532854142,19717904131,311,63,217
457,12532299677492,15589398077,881,151,519
458,19768256990594,744579565,1021,171,118
458,8868407091069,7108424056,541,99,282
458,233658541028345605,342592040970318,491,93,417
458,2561901901865625,986587098868,751,132,461
458,150759036649375,116959310154,197,44,347
458,549792296770035,391779415229,349,69,287
458,49905338644084681,6002573416476,863,149,164
458,9543969316013,1032289999,349,69,157
458,170462611021549,53021271299,853,146,206
458,50859202796575743,-4651552078877,701,125,402
458,10169394365962425,-3376503768499,401,78,345
458,876883358438773009,1046912596747110,757,133,352
459,34543408192125,142296568,937,158,206
459,2802356238115,1550895232,647,117,163
459,34557752501475,14486605918,733,129,396
459,19951646071790203225,-1892430455227659,1013,169,475
459,2406226462331544125,2118785798463596,1039,174,507
459,5603558147551,1947461785,311,63,333
459,74062444000162835,-67404611702487,853,146,540
459,2693711939513651,-662800339795,1039,174,275
459,151380815742247,137327226565,1087,180,336
460,10637813712123,-971392666,421,81,252
460,28810315355679,23014483897,457,87,198
460,2507157838965,3914284897,691,124,423
461,86074774851065,-23710839387,739,130,236
461,27136414001125,-3326053474,1009,168,439
461,20588723994055,-44323227,641,115,217
461,587081939913625,302042871088,269,56,601
461,16065025022662525,-1701089660083,463,89,578
461,1872424238685,718028023,857,147,134
461,337658201268395,-184769756096,709,126,419
461,12172157699625,6067330322,523,98,451
461,87118094674844625,-27610640472764,881,151,520
461,153256362020350820,121638240929,643,116,308
461,15919875217675,10372427048,787,137,303
461,1282644730420053,1461829221914,1123,187,381
461,936747391580,894286249,769,135,241
461,15909781918835,279128208,293,61,244
461,3743643022735,230601411,331,66,163
461,124558673351970,90210342947,1103,184,377
461,507476031548654300,-373078737160829,977,164,508
461,1992137506983525,642098839157,373,73,585
461,59808923541581825,-7063538754371,977,164,910
461,936272243214,419137883,1193,195,193
461,10305169896840,10785738199,1013,169,293
461,17778169620673,-3039380616,233,50,220
461,1872317620965,611410303,937,158,217
462,1012661632947263,945715960928,1123,187,288
462,1672667394475,409680448,719,127,280
462,404633795645261,-52571149273,1051,176,340
462,30662996313959,4938223464,409,79,95
462,3221272072225909,2175972723934,599,108,262
462,7247251798325,801704208,971,163,195
462,71905719363569,-1362339592,991,166,345
462,55255691976095,71187413204,761,134,385
463,13246339275422,-34763291,701,125,165
463,13248449143909,2075105196,677,122,210
463,7309784676254355,665853414934,739,130,304
463,3601284838520450,-1112091393,251,53,491
463,6905868343727,-5283328645,311,63,404
463,127296403334485,16026701634,179,40,325
463,6122184225484765,6390924741576,677,122,401
463,45125429084641895,792027807014,313,64,401
463,228312980229135965,-28015450198729,499,94,569
464,3281001708244728,526916276515,431,82,325
464,103017017546214,103496719625,727,128,615
465,329123314309405,46807261572,541,99,277
465,4346825119808875,-1024587119783,1109,185,385
465,14304540758123,-3133461348,281,59,300
465,1845685267011509,-4707300250,947,160,427
465,24403418453125,-3790509502,1061,177,117
465,18243334588359375,-10732831999832,631,114,553
465,19358940198125,1498607076,907,154,171
465,36150540628125,-39458868184,631,114,319
465,707854356015625,45296099442,1093,182,296
465,174051960191484375,-29512036819282,1193,195,453
465,9258256765625,349917732,101,25,158
465,890168597555699,-273715632555,1151,189,311
465,1335240994140625,-422475641756,1093,182,372
465,840564030971,-1063864292,1087,180,319
465,840856935135,-770960128,919,156,298
465,444622573828125,-598582766002,887,153,854
466,5821444895437325,9469315281152,673,121,639
466,100141553081425,-34080186887,653,118,332
466,12532469765750,10515607211,643,116,437
467,1207276126611191549,1773242048493549,773,136,683
469,674294348871,177839540,683,123,92
469,674478417340,361908009,997,167,212
469,648429595704800,603630237709,439,84,502
469,29676413367027,15286956463,571,104,209
469,27651135439260,12358556689,941,159,219
469,674623689012,507179681,431,82,366
469,674129776716,13267385,223,47,180
469,27663979245084,25202362513,569,103,307
469,103878862605365400,39977857546153,271,57,507
469,7414247618739,-1033983902,503,95,176
469,1347728575347,-504443315,379,74,212
469,20901912181983,4300392722,751,132,241
469,674597752920,481243589,463,89,231
469,20918199229200,20587439939,173,39,411
469,195046373842320,226702645661,1129,188,545
470,4104873619914405,269744852099,383,75,245
470,650087631375,7828546,683,123,207
470,11052543291543,1186643450,1069,179,184
470,30165206709009879,1503857744279,1117,186,581
470,77369762026674,10265490023,199,45,367
470,546735029563125,17915383936,1061,177,307
470,26644896061875,-8375854114,1051,176,258
470,12355035468750,3519214999,601,109,231
470,10400923522899,-353322365,349,69,359
470,247201513123784830299,-12914551396342501,1049,175,1119
470,26662512093750,9240177761,1013,169,147
471,10307693329609,-3547041176,1019,170,111
471,687470096079,54071360,239,51,130
