lattice_id,u,s,smoothness_value,smoothness_index,cost
568,8618908128918750,-6652144439773,881,151,333
568,12410358170589843750,-254779087005661,761,134,592
569,124215395242107785,67261767088,227,48,393
569,11696504692165909,-2445865539309,827,143,151
569,235390352652147,-37444948732,211,46,209
570,20357053359247,16847069660,839,145,98
571,27579147360639875,-906404086134,347,68,348
571,2796552215074076875,-13157889411608,929,157,384
572,514620589099617,-130538810230,877,150,254
573,4873631673092539,-1767713729015,743,131,152
576,14218424312522395,-2968096040846,479,91,323
577,7175799187261694,-10017707635,617,112,219
577,19438133326892,-8504084949,733,129,202
579,253244923850160,195264262097,401,78,265
580,102508573010606,-71046619779,163,37,286
581,494777660959750472447,-35817206112544000,571,104,336
581,14145682590873449,6820122786612,809,139,367
582,97940942643720654,9033549169919,977,164,246
582,1672850670648356059,89821488758784,557,101,520
582,1164588936988061,119149894711,641,115,472
583,475534832891976,24843049157,571,104,389
583,1063145624357817,240941179751,557,101,227
583,979350895344393,359739785648,919,156,199
584,22111735241855,-2059304316,569,103,69
584,818445124684005,234726475678,997,167,183
584,847528642259351247,-137330284475525,719,127,334
585,29799428390501887,1074825010222,643,116,296
585,29799428390501887,1074825010222,643,116,296
585,43354036394642566,-14822777298117,953,161,360
585,43354036394642566,-14822777298117,953,161,360
586,289330232111106375,188725445857124,823,142,280
587,9634404356387615,4998797309748,379,74,174
588,187978423892480962,127859006072437,653,118,381
589,19111186962868,13637733969,859,148,152
589,13438322107935725,12745000019728,853,146,441
589,2176355293060949,-765319033537,283,60,260
589,324867453165710,209116274427,953,161,320
590,86902869910417,135574581856,859,148,388
590,58598352865263112,88273382036811,631,114,586
590,492105803628915,424463433736,307,62,362
590,12085242910887283,-4333571558883,281,59,280
591,887195362286480,56899597473,617,112,219
591,23978297044480,1581836669,761,134,278
591,503509570938400,-1448425631,97,24,284
591,2301709663885775,-54996064081,487,92,305
592,593868758762758479,-144739048535962,727,128,434
593,114970919997219,43973245375,467,90,292
593,718702931212101,409514013076,557,101,435
593,3591619592299893,152506304768,929,157,544
593,1436646288104523,59453706473,953,161,352
593,86201488914211,6278850328,541,99,220
595,1856312997243107,2433903128276,683,123,519
595,58858390904875,5086329801,197,44,275
597,2353850764854213254,-1134548848048459,659,119,420
597,7782947892118135,1500189467266,997,167,230
598,68096767578125,28182495104,977,164,477
599,341286990847649,-253812162564,859,148,440
599,341525274160994,-15528849219,797,138,255
599,10625535175603161,-2410988655820,823,142,262
599,14344391823430625,-321902998321,643,116,412
599,1386595523215870,341675703829,569,103,411
605,3174098940468500,703641712529,607,110,519
605,1058230872792500,432439873843,691,124,614
606,656527729328757,35773379264,641,115,283
606,87346143727670025,32713586387456,389,76,347
607,54325174826075895,-11844346962907,1093,182,344
607,58312295703330375,-602921394193,947,160,660
612,3800520301444514267,1405157365442905,1033,173,303
613,12948082006866127,-6460162127910,587,106,187
613,2044031804266892,-1422222416377,499,94,418
613,12936914909765275,-17627259228762,983,165,549
613,681177828170697,-640180723726,433,83,365
614,75388005900554927,32860315062000,521,97,207
615,765524131043350,-318026531119,1021,171,199
615,1878359855676107111,1280727461083592,1193,195,608
617,4678381613873660121,-145553025593138,677,122,267
618,9075010396349597,-14587078360922,1151,189,834
620,12984086771896877,-8034120311625,643,116,477
620,88570408932899803,-12233513976347,569,103,420
621,2716539737276990625,2242009930524293,1193,195,429
621,1258116914400147495,271626117638707,677,122,510
623,10523651691453137,-5251768339334,443,85,150
624,947802563099893951,237026276874541,977,164,455
626,9149156500797313,-91085432175,787,137,488
626,413196713356972545,336916028366899,809,139,521
627,12230604362851875,-14091816327917,1153,190,465
627,230156522410347962,-196824460471875,877,150,556
628,25066385243297671,-3395114874540,1187,194,118
628,5185664316811979,-1186791775375,1109,185,230
630,85659135253571466125,79402261490974577,683,123,425
630,710379230859375,833472625696,647,117,522
630,323674772455890625,121906701333001,1129,188,832
632,20480662872920560,249095892447,739,130,179
632,8621453604440629,-1878512202787,983,165,244
634,809804598003012500,-135691876738717,1187,194,526
634,1114696146881515625,-381352944743012,1151,189,580
634,21891159592531250,881487673109,1193,195,622
634,326351021129296625,-13125161315659,1049,175,352
636,502163497691000145,543904617495392,1031,172,451
639,25104322905133472,-2523764525103,311,63,535
639,95349872046477048,-56145298225537,1063,178,368
640,12870083303799375,-5130082860227,751,132,200
640,1204957024702734375,1124573050061588,1123,187,315
641,6891265237979024925,4237734123201952,1063,178,322
643,284687050734196454,-196843007387179,641,115,259
646,12513619977376833,7802936141990,1039,174,382
646,15442846832192092467,-1837213732938638,547,100,245
647,14225381096013351,7873785434060,1021,171,262
650,6465203303689660375,-5735680076651636,1171,192,340
650,8621846114171611750,-9947808718005793,743,131,413
651,20122069201305517875,-4448503480087933,967,162,683
652,26981024117549502,-10828695507365,859,148,241
653,3413359470224363275,-4417389831423564,941,159,465
655,2102252373297713,1164034518236,1103,184,370
655,1950639325755628872,1529710147867375,1171,192,488
656,625545516276296,424659241035,1103,184,213
659,8813562397707177,-3032091008954,619,113,195
659,678489114180537,289538125450,227,48,383
659,5662365341214327343,77080730405980,1181,193,372
662,337746779539912365,-79304743376,379,74,273
662,3110818527467757825,-1929549992447788,1109,185,414
662,40702840197414745,-23392262023993,619,113,274
662,465052702446158323,-490265150529320,887,153,386
664,17601534610646441,-67889301084,449,86,307
664,704349083205768,284983207867,911,155,262
664,11973665373595380,4575673631063,887,153,259
667,47675308175517150,3519688595341,587,106,271
667,4864557683696193,89470744988,1031,172,410
668,55880987634593847,12354804313850,971,163,345
670,1206540470325956780,-138365289138439,1097,183,405
671,3792454473302613846,4992389312437,1021,171,682
674,633085523410340,371391827491,983,165,129
674,633045334084800,331202501951,797,138,181
674,6975097038384384,15241590973045,401,78,412
675,13579304594882254371,-4538063538281203,907,154,421
681,581505724346415,395685969298,677,122,310
682,36172657862760991,9560050390093,1181,193,242
682,5152300803430354613,-940634832498352,877,150,364
683,5213945857811601625,-586184022482638,563,102,201
683,5214529858752795559,-2183081288704,953,161,578
683,24456551250302990,5991352411,1171,192,284
686,761040694972219670901,130924031450977657,947,160,669
687,8308944652524635,-1878001149069,1021,171,330
687,216138331247275569,56942251759265,953,161,507
687,2078400632076125,694968657699,613,111,337
689,1886724845303830,31079606113,1163,191,297
691,42765702943884375,4288372020421,743,131,256
691,12532108985134375,-1409079032646,1087,180,369
691,28030561984140625,14462781884931,1033,173,355
691,355023841017432325375,-24184172754084687,983,165,371
694,976968817413160,-152483686341,761,134,262
694,28352123299078304,15605567192775,181,41,228
694,281098821504268988,665008088712201,353,70,712
695,3181396686015933,2148269800888,487,92,439
695,636053785530625,204102287616,877,150,370
695,202840075171994715,4026217474844,563,102,530
695,1271821975369407,122608883389,937,158,442
698,1357623955495899,-565080599815,683,123,282
699,1011705245522850,472529758463,347,68,152
699,209246827604513413,-78344558714696,443,85,213
